fecha,activo,direction,monto,resultado,ganancia_perdida,rsi_9,rsi_14,sma_5,sma_20,cruce_sma,breakout,rsi_reversion,racha_actual,es_rebote,ciclo_martingala,payout_total,payout_multiplier,puntaje_estrategia,result_bin,trade_status,epoch,ts,ia_prob_en_juego,ia_prob_source,ia_decision_id,ia_gate_real,ia_modo_ack,ia_ready_ack,close_0,close_1,close_2,close_3,close_4,close_5,close_6,close_7,close_8,close_9,close_10,close_11,close_12,close_13,close_14,close_15,close_16,close_17,close_18,close_19
2026-03-18 14:35:02,1HZ50V,CALL,4.0,PENDIENTE,,27.62,42.78,323884.74399999995,323569.2824999999,1,1,0,-2,0,3,7.81,1.9525,0.666667,,PRE_TRADE,1773862502,2026-03-18T19:35:02.292704+00:00,,,fulll48|1773862502|C3|1HZ50V|CALL|BUOUMG8VGG7BUHW|2026-03-18T19:35:02.292704+00:00,,,,,,,,,,,,,,,,,,,,,,,
2026-03-18 14:37:05,1HZ50V,CALL,4.0,PÉRDIDA,-4.0,27.62,42.78,323884.74399999995,323569.2824999999,1,1,0,-2,0,3,7.81,1.9525,0.666667,0,CERRADO,1773862502,2026-03-18T19:37:05.745916+00:00,0.6635000000000001,HUD,fulll48|1773862502|C3|1HZ50V|CALL|BUOUMG8VGG7BUHW|2026-03-18T19:35:02.292704+00:00,0.6,LOW_DATA,True,,,,,,,,,,,,,,,,,,,,
2026-03-18 14:38:10,1HZ75V,CALL,8.0,PENDIENTE,,54.86,58.88,3892.186,3889.4880000000003,1,1,0,-3,0,4,15.63,1.95375,0.666667,,PRE_TRADE,1773862690,2026-03-18T19:38:10.638476+00:00,,,fulll48|1773862690|C4|1HZ75V|CALL|BUOUMG8VGG7BUHW|2026-03-18T19:38:10.638476+00:00,,,,,,,,,,,,,,,,,,,,,,,
2026-03-18 14:40:14,1HZ75V,CALL,8.0,GANANCIA,7.63,54.86,58.88,3892.186,3889.4880000000003,1,1,0,-3,0,4,15.63,1.95375,0.666667,1,CERRADO,1773862690,2026-03-18T19:40:14.372431+00:00,0.6635833333333334,HUD,fulll48|1773862690|C4|1HZ75V|CALL|BUOUMG8VGG7BUHW|2026-03-18T19:38:10.638476+00:00,0.6,LOW_DATA,True,,,,,,,,,,,,,,,,,,,,
2026-03-18 14:41:01,1HZ75V,CALL,1.0,PENDIENTE,,66.48,55.71,3896.0019999999995,3891.3695000000007,1,1,0,1,0,1,1.95,1.95,0.666667,,PRE_TRADE,1773862861,2026-03-18T19:41:01.146942+00:00,,,fulll48|1773862861|C1|1HZ75V|CALL|BUOUMG8VGG7BUHW|2026-03-18T19:41:01.146942+00:00,,,,,,,,,,,,,,,,,,,,,,,
2026-03-18 14:43:04,1HZ75V,CALL,1.0,GANANCIA,0.95,66.48,55.71,3896.0019999999995,3891.3695000000007,1,1,0,1,0,1,1.95,1.95,0.666667,1,CERRADO,1773862861,2026-03-18T19:43:04.789065+00:00,0.6633333333333334,HUD,fulll48|1773862861|C1|1HZ75V|CALL|BUOUMG8VGG7BUHW|2026-03-18T19:41:01.146942+00:00,0.6,LOW_DATA,True,,,,,,,,,,,,,,,,,,,,
2026-03-18 14:43:52,1HZ75V,CALL,1.0,PENDIENTE,,69.35,58.01,3900.7400000000002,3892.269999999999,1,1,0,2,0,1,1.95,1.95,0.666667,,PRE_TRADE,1773863032,2026-03-18T19:43:52.689904+00:00,,,fulll48|1773863032|C1|1HZ75V|CALL|BUOUMG8VGG7BUHW|2026-03-18T19:43:52.689904+00:00,,,,,,,,,,,,,,,,,,,,,,,
2026-03-18 14:45:56,1HZ75V,CALL,1.0,PÉRDIDA,-1.0,69.35,58.01,3900.7400000000002,3892.269999999999,1,1,0,2,0,1,1.95,1.95,0.666667,0,CERRADO,1773863032,2026-03-18T19:45:56.482778+00:00,0.6527560606060606,SENAL,fulll48|1773863032|C1|1HZ75V|CALL|BUOUMG8VGG7BUHW|2026-03-18T19:43:52.689904+00:00,0.6,LOW_DATA,True,,,,,,,,,,,,,,,,,,,,
2026-03-18 14:46:43,1HZ100V,PUT,2.0,PENDIENTE,,42.86,42.95,1719.386,1724.6439999999998,1,1,0,-1,0,2,3.9,1.95,0.666667,,PRE_TRADE,1773863203,2026-03-18T19:46:43.548435+00:00,,,fulll48|1773863203|C2|1HZ100V|PUT|BUOUMG8VGG7BUHW|2026-03-18T19:46:43.548435+00:00,,,,,,,,,,,,,,,,,,,,,,,
2026-03-18 14:48:47,1HZ100V,PUT,2.0,GANANCIA,1.9,42.86,42.95,1719.386,1724.6439999999998,1,1,0,-1,0,2,3.9,1.95,0.666667,1,CERRADO,1773863203,2026-03-18T19:48:47.183557+00:00,0.6171396739130436,SENAL,fulll48|1773863203|C2|1HZ100V|PUT|BUOUMG8VGG7BUHW|2026-03-18T19:46:43.548435+00:00,0.6,LOW_DATA,True,,,,,,,,,,,,,,,,,,,,
2026-03-18 14:49:33,1HZ100V,PUT,1.0,PENDIENTE,,14.72,44.65,1717.25,1722.5489999999998,1,1,0,1,0,1,1.95,1.95,0.666667,,PRE_TRADE,1773863373,2026-03-18T19:49:33.486353+00:00,,,fulll48|1773863373|C1|1HZ100V|PUT|BUOUMG8VGG7BUHW|2026-03-18T19:49:33.486353+00:00,,,,,,,,,,,,,,,,,,,,,,,
2026-03-18 14:51:37,1HZ100V,PUT,1.0,GANANCIA,0.95,14.72,44.65,1717.25,1722.5489999999998,1,1,0,1,0,1,1.95,1.95,0.666667,1,CERRADO,1773863373,2026-03-18T19:51:37.367039+00:00,0.6633333333333334,HUD,fulll48|1773863373|C1|1HZ100V|PUT|BUOUMG8VGG7BUHW|2026-03-18T19:49:33.486353+00:00,0.6,LOW_DATA,True,,,,,,,,,,,,,,,,,,,,
2026-03-18 14:52:33,1HZ25V,CALL,1.0,PENDIENTE,,57.34,56.82,857942.2779999999,857538.6120000001,1,1,0,2,0,1,1.95,1.95,0.666667,,PRE_TRADE,1773863553,2026-03-18T19:52:33.628560+00:00,,,fulll48|1773863553|C1|1HZ25V|CALL|BUOUMG8VGG7BUHW|2026-03-18T19:52:33.628560+00:00,,,,,,,,,,,,,,,,,,,,,,,
2026-03-18 14:54:37,1HZ25V,CALL,1.0,GANANCIA,0.95,57.34,56.82,857942.2779999999,857538.6120000001,1,1,0,2,0,1,1.95,1.95,0.666667,1,CERRADO,1773863553,2026-03-18T19:54:37.812738+00:00,0.7868291666666669,SENAL,fulll48|1773863553|C1|1HZ25V|CALL|BUOUMG8VGG7BUHW|2026-03-18T19:52:33.628560+00:00,0.6,LOW_DATA,True,,,,,,,,,,,,,,,,,,,,
2026-03-18 14:55:24,1HZ25V,CALL,1.0,PENDIENTE,,51.87,56.11,858383.9120000001,857701.9724999999,1,1,0,3,0,1,1.95,1.95,0.666667,,PRE_TRADE,1773863724,2026-03-18T19:55:24.592938+00:00,,,fulll48|1773863724|C1|1HZ25V|CALL|BUOUMG8VGG7BUHW|2026-03-18T19:55:24.592938+00:00,,,,,,,,,,,,,,,,,,,,,,,
2026-03-18 14:57:28,1HZ25V,CALL,1.0,GANANCIA,0.95,51.87,56.11,858383.9120000001,857701.9724999999,1,1,0,3,0,1,1.95,1.95,0.666667,1,CERRADO,1773863724,2026-03-18T19:57:28.465053+00:00,0.7117807692307695,SENAL,fulll48|1773863724|C1|1HZ25V|CALL|BUOUMG8VGG7BUHW|2026-03-18T19:55:24.592938+00:00,0.6,LOW_DATA,True,,,,,,,,,,,,,,,,,,,,
2026-03-18 14:58:39,1HZ10V,CALL,1.0,PENDIENTE,,68.95,62.33,9676.59,9675.490999999998,1,1,0,4,0,1,1.95,1.95,0.666667,,PRE_TRADE,1773863919,2026-03-18T19:58:39.140808+00:00,,,fulll48|1773863919|C1|1HZ10V|CALL|BUOUMG8VGG7BUHW|2026-03-18T19:58:39.140808+00:00,,,,,,,,,,,,,,,,,,,,,,,
2026-03-18 15:00:44,1HZ10V,CALL,1.0,GANANCIA,0.95,68.95,62.33,9676.59,9675.490999999998,1,1,0,4,0,1,1.95,1.95,0.666667,1,CERRADO,1773863919,2026-03-18T20:00:44.688584+00:00,0.7802362654320989,SENAL,fulll48|1773863919|C1|1HZ10V|CALL|BUOUMG8VGG7BUHW|2026-03-18T19:58:39.140808+00:00,0.6,LOW_DATA,True,,,,,,,,,,,,,,,,,,,,
2026-03-18 15:01:31,1HZ10V,CALL,1.0,PENDIENTE,,62.8,60.56,9676.794,9675.784999999998,1,1,0,5,0,1,1.95,1.95,0.666667,,PRE_TRADE,1773864091,2026-03-18T20:01:31.563994+00:00,,,fulll48|1773864091|C1|1HZ10V|CALL|BUOUMG8VGG7BUHW|2026-03-18T20:01:31.563994+00:00,,,,,,,,,,,,,,,,,,,,,,,
2026-03-18 15:03:35,1HZ10V,CALL,1.0,GANANCIA,0.95,62.8,60.56,9676.794,9675.784999999998,1,1,0,5,0,1,1.95,1.95,0.666667,1,CERRADO,1773864091,2026-03-18T20:03:35.296465+00:00,0.848695238095238,SENAL,fulll48|1773864091|C1|1HZ10V|CALL|BUOUMG8VGG7BUHW|2026-03-18T20:01:31.563994+00:00,0.6,LOW_DATA,True,,,,,,,,,,,,,,,,,,,,
2026-03-18 15:04:45,1HZ25V,CALL,1.0,PENDIENTE,,63.22,59.58,859440.65,858631.0940000002,1,1,0,6,0,1,1.95,1.95,0.666667,,PRE_TRADE,1773864285,2026-03-18T20:04:45.205329+00:00,,,fulll48|1773864285|C1|1HZ25V|CALL|BUOUMG8VGG7BUHW|2026-03-18T20:04:45.205329+00:00,,,,,,,,,,,,,,,,,,,,,,,
2026-03-18 15:06:49,1HZ25V,CALL,1.0,GANANCIA,0.95,63.22,59.58,859440.65,858631.0940000002,1,1,0,6,0,1,1.95,1.95,0.666667,1,CERRADO,1773864285,2026-03-18T20:06:49.223400+00:00,0.8864073275862068,SENAL,fulll48|1773864285|C1|1HZ25V|CALL|BUOUMG8VGG7BUHW|2026-03-18T20:04:45.205329+00:00,0.6,LOW_DATA,True,,,,,,,,,,,,,,,,,,,,
2026-03-18 15:08:12,1HZ10V,CALL,1.0,PENDIENTE,,34.44,50.08,9677.006,9676.598999999998,1,1,0,7,0,1,1.95,1.95,0.666667,,PRE_TRADE,1773864492,2026-03-18T20:08:12.432654+00:00,,,fulll48|1773864492|C1|1HZ10V|CALL|BUOUMG8VGG7BUHW|2026-03-18T20:08:12.432654+00:00,,,,,,,,,,,,,,,,,,,,,,,
2026-03-18 15:10:16,1HZ10V,CALL,1.0,GANANCIA,0.95,34.44,50.08,9677.006,9676.598999999998,1,1,0,7,0,1,1.95,1.95,0.666667,1,CERRADO,1773864492,2026-03-18T20:10:16.711327+00:00,0.9077222222222222,SENAL,fulll48|1773864492|C1|1HZ10V|CALL|BUOUMG8VGG7BUHW|2026-03-18T20:08:12.432654+00:00,0.6,LOW_DATA,True,,,,,,,,,,,,,,,,,,,,
2026-03-18 15:11:04,1HZ10V,CALL,1.0,PENDIENTE,,83.43,48.64,9679.583999999999,9677.048999999997,1,1,0,8,0,1,1.95,1.95,0.666667,,PRE_TRADE,1773864664,2026-03-18T20:11:04.573925+00:00,,,fulll48|1773864664|C1|1HZ10V|CALL|BUOUMG8VGG7BUHW|2026-03-18T20:11:04.571651+00:00,,,,,,,,,,,,,,,,,,,,,,,
2026-03-18 15:13:08,1HZ10V,CALL,1.0,GANANCIA,0.95,83.43,48.64,9679.583999999999,9677.048999999997,1,1,0,8,0,1,1.95,1.95,0.666667,1,CERRADO,1773864664,2026-03-18T20:13:08.744824+00:00,0.9392896505376342,SENAL,fulll48|1773864664|C1|1HZ10V|CALL|BUOUMG8VGG7BUHW|2026-03-18T20:11:04.571651+00:00,0.6,LOW_DATA,True,,,,,,,,,,,,,,,,,,,,
2026-03-18 15:13:56,1HZ100V,CALL,1.0,PENDIENTE,,54.3,47.55,1729.484,1726.836,1,1,0,9,0,1,1.95,1.95,0.666667,,PRE_TRADE,1773864836,2026-03-18T20:13:56.128750+00:00,,,fulll48|1773864836|C1|1HZ100V|CALL|BUOUMG8VGG7BUHW|2026-03-18T20:13:56.128750+00:00,,,,,,,,,,,,,,,,,,,,,,,
